CO_REGIAO;CO_UF;CO_MUNICIPIO;IN_CAPITAL;TP_DIMENSAO;TP_ORGANIZACAO_ACADEMICA;TP_CATEGORIA_ADMINISTRATIVA;TP_REDE;CO_CURSO;CO_CINE_ROTULO;CO_CINE_AREA_GERAL;CO_CINE_AREA_ESPECIFICA;CO_CINE_AREA_DETALHADA;TP_GRAU_ACADEMICO;IN_GRATUITO;TP_MODALIDADE_ENSINO;TP_NIVEL_ACADEMICO;QT_CURSO;QT_VG_TOTAL;QT_VG_TOTAL_DIURNO;QT_VG_TOTAL_NOTURNO;QT_VG_TOTAL_EAD;QT_VG_NOVA;QT_VG_PROC_SELETIVO;QT_VG_REMANESC;QT_VG_PROG_ESPECIAL;QT_INSCRITO_TOTAL;QT_INSCRITO_TOTAL_DIURNO;QT_INSCRITO_TOTAL_NOTURNO;QT_INSCRITO_TOTAL_EAD;QT_INSC_VG_NOVA;QT_INSC_PROC_SELETIVO;QT_INSC_VG_REMANESC;QT_INSC_VG_PROG_ESPECIAL;QT_ING;QT_ING_FEM;QT_ING_MASC;QT_ING_DIURNO;QT_ING_NOTURNO;QT_ING_VG_NOVA;QT_ING_VESTIBULAR;QT_ING_ENEM;QT_ING_AVALIACAO_SERIADA;QT_ING_SELECAO_SIMPLIFICA;QT_ING_EGR;QT_ING_OUTRO_TIPO_SELECAO;QT_ING_PROC_SELETIVO;QT_ING_VG_REMANESC;QT_ING_VG_PROG_ESPECIAL;QT_ING_OUTRA_FORMA;QT_ING_0_17;QT_ING_18_24;QT_ING_25_29;QT_ING_30_34;QT_ING_35_39;QT_ING_40_49;QT_ING_50_59;QT_ING_60_MAIS;QT_ING_BRANCA;QT_ING_PRETA;QT_ING_PARDA;QT_ING_AMARELA;QT_ING_INDIGENA;QT_ING_CORND;QT_MAT;QT_MAT_FEM;QT_MAT_MASC;QT_MAT_DIURNO;QT_MAT_NOTURNO;QT_MAT_0_17;QT_MAT_18_24;QT_MAT_25_29;QT_MAT_30_34;QT_MAT_35_39;QT_MAT_40_49;QT_MAT_50_59;QT_MAT_60_MAIS;QT_MAT_BRANCA;QT_MAT_PRETA;QT_MAT_PARDA;QT_MAT_AMARELA;QT_MAT_INDIGENA;QT_MAT_CORND;QT_CONC;QT_CONC_FEM;QT_CONC_MASC;QT_CONC_DIURNO;QT_CONC_NOTURNO;QT_CONC_0_17;QT_CONC_18_24;QT_CONC_25_29;QT_CONC_30_34;QT_CONC_35_39;QT_CONC_40_49;QT_CONC_50_59;QT_CONC_60_MAIS;QT_CONC_BRANCA;QT_CONC_PRETA;QT_CONC_PARDA;QT_CONC_AMARELA;QT_CONC_INDIGENA;QT_CONC_CORND;QT_ING_NACBRAS;QT_ING_NACESTRANG;QT_MAT_NACBRAS;QT_MAT_NACESTRANG;QT_CONC_NACBRAS;QT_CONC_NACESTRANG;QT_ALUNO_DEFICIENTE;QT_ING_DEFICIENTE;QT_MAT_DEFICIENTE;QT_CONC_DEFICIENTE;QT_ING_FINANC;QT_ING_FINANC_REEMB;QT_ING_FIES;QT_ING_RPFIES;QT_ING_FINANC_REEMB_OUTROS;QT_ING_FINANC_NREEMB;QT_ING_PROUNII;QT_ING_PROUNIP;QT_ING_NRPFIES;QT_ING_FINANC_NREEMB_OUTROS;QT_MAT_FINANC;QT_MAT_FINANC_REEMB;QT_MAT_FIES;QT_MAT_RPFIES;QT_MAT_FINANC_REEMB_OUTROS;QT_MAT_FINANC_NREEMB;QT_MAT_PROUNII;QT_MAT_PROUNIP;QT_MAT_NRPFIES;QT_MAT_FINANC_NREEMB_OUTROS;QT_CONC_FINANC;QT_CONC_FINANC_REEMB;QT_CONC_FIES;QT_CONC_RPFIES;QT_CONC_FINANC_REEMB_OUTROS;QT_CONC_FINANC_NREEMB;QT_CONC_PROUNII;QT_CONC_PROUNIP;QT_CONC_NRPFIES;QT_CONC_FINANC_NREEMB_OUTROS;QT_ING_RESERVA_VAGA;QT_ING_RVREDEPUBLICA;QT_ING_RVETNICO;QT_ING_RVPDEF;QT_ING_RVSOCIAL_RF;QT_ING_RVOUTROS;QT_MAT_RESERVA_VAGA;QT_MAT_RVREDEPUBLICA;QT_MAT_RVETNICO;QT_MAT_RVPDEF;QT_MAT_RVSOCIAL_RF;QT_MAT_RVOUTROS;QT_CONC_RESERVA_VAGA;QT_CONC_RVREDEPUBLICA;QT_CONC_RVETNICO;QT_CONC_RVPDEF;QT_CONC_RVSOCIAL_RF;QT_CONC_RVOUTROS;QT_ING_PROCESCPUBLICA;QT_ING_PROCESCPRIVADA;QT_ING_PROCNAOINFORMADA;QT_MAT_PROCESCPUBLICA;QT_MAT_PROCESCPRIVADA;QT_MAT_PROCNAOINFORMADA;QT_CONC_PROCESCPUBLICA;QT_CONC_PROCESCPRIVADA;QT_CONC_PROCNAOINFORMADA;QT_PARFOR;QT_ING_PARFOR;QT_MAT_PARFOR;QT_CONC_PARFOR;QT_APOIO_SOCIAL;QT_ING_APOIO_SOCIAL;QT_MAT_APOIO_SOCIAL;QT_CONC_APOIO_SOCIAL;QT_ATIV_EXTRACURRICULAR;QT_ING_ATIV_EXTRACURRICULAR;QT_MAT_ATIV_EXTRACURRICULAR;QT_CONC_ATIV_EXTRACURRICULAR;QT_MOB_ACADEMICA;QT_ING_MOB_ACADEMICA;QT_MAT_MOB_ACADEMICA;QT_CONC_MOB_ACADEMICA;TX_EVASAO;ANO_BASE;IN_COMUNITARIA;IN_CONFESSIONAL;QT_ING_RVPPI;QT_ING_RVQUILO;QT_ING_RVREFU;QT_ING_RVPOVT;QT_ING_RVIDOSO;QT_ING_RVINTERN;QT_ING_RVMEDAL;QT_ING_RVTRANS;QT_MAT_RVPPI;QT_MAT_RVQUILO;QT_MAT_RVREFU;QT_MAT_RVPOVT;QT_MAT_RVIDOSO;QT_MAT_RVINTERN;QT_MAT_RVMEDAL;QT_MAT_RVTRANS;QT_CONC_RVPPI;QT_CONC_RVQUILO;QT_CONC_RVREFU;QT_CONC_RVPOVT;QT_CONC_RVIDOSO;QT_CONC_RVINTERN;QT_CONC_RVMEDAL;QT_CONC_RVTRANS
2;29;2913606;0;1;1;2;1;1595457;"""0115L15""";01;011;0115;2;1;1;1;1;72;36;36;0;42;0;30;0;184;87;97;0;177;0;7;0;45;32;13;23;22;41;0;41;0;0;0;0;0;4;0;0;0;35;7;1;0;2;0;0;9;12;22;0;0;2;97;67;30;56;41;0;76;13;4;2;1;1;0;19;35;41;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;0;97;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;21;;0;0;0;17;17;;0;0;0;0;0;;0;0;0;34;11;0;74;23;0;0;0;0;0;0;0;0;56;24;55;0;61;22;61;0;0;0;0;0;0.3111111111111111;2024;0;0;16;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;29;2913606;0;2;1;2;1;150281;"""0115L13""";01;011;0115;2;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;16;11;0;0;27;27;0;0;0;0;0;0;0;0;0;0;7;1;4;6;6;3;0;3;4;7;0;1;12;39;27;12;0;0;0;6;1;4;8;13;6;1;4;3;10;0;2;20;2;2;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;0;27;0;39;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;;0;0;0;23;4;0;36;3;0;2;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0.07407407407407407;2024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;29;2913903;0;1;1;2;1;83137;"""0115L13""";01;011;0115;2;1;1;1;1;60;60;0;0;60;0;0;0;103;103;0;0;103;0;0;0;16;13;3;16;0;16;2;14;0;0;0;0;0;0;0;0;0;10;3;0;1;2;0;0;1;7;8;0;0;0;117;84;33;117;0;0;46;33;8;9;16;4;1;8;44;65;0;0;0;16;14;2;16;0;0;1;7;3;0;4;1;0;1;6;9;0;0;0;16;0;117;0;16;0;3;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;;1;0;0;45;0;;2;0;0;5;0;;0;0;0;16;0;0;113;4;0;15;1;0;0;0;0;0;40;9;40;0;16;0;16;5;0;0;0;0;2.0625;2024;0;0;7;0;0;0;0;0;0;0;43;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0
2;29;2914604;0;1;1;2;1;92444;"""0115L13""";01;011;0115;2;1;1;1;1;30;30;0;0;30;0;0;0;119;119;0;0;119;0;0;0;16;13;3;16;0;16;13;3;0;0;0;0;0;0;0;0;0;12;2;0;0;1;1;0;2;7;7;0;0;0;98;74;24;98;0;0;58;23;3;5;7;2;0;13;40;42;1;1;1;22;16;6;22;0;0;5;8;2;3;4;0;0;2;13;6;0;0;1;16;0;98;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;;0;0;0;43;0;;0;0;0;11;0;;0;0;0;16;0;0;93;5;0;20;2;0;0;0;0;0;30;10;30;2;19;0;19;11;0;0;0;0;1.8125;2024;0;0;4;2;0;0;0;0;0;0;35;8;0;0;0;0;0;0;10;1;0;0;0;0;0;0
2;29;2914703;0;1;1;2;1;83132;"""0115L13""";01;011;0115;2;1;1;1;1;52;0;52;0;50;0;2;0;178;0;178;0;171;0;7;0;27;17;10;0;27;25;15;10;0;0;0;0;0;2;0;0;0;23;3;0;0;1;0;0;2;13;11;0;0;1;105;77;28;0;105;0;58;24;5;8;9;1;0;10;49;42;1;0;3;21;19;2;0;21;0;8;5;2;3;3;0;0;4;9;7;1;0;0;27;0;105;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;;0;0;0;38;0;;0;0;0;8;0;;0;0;0;27;0;0;103;2;0;20;1;0;0;0;0;0;38;14;38;0;15;0;15;10;0;0;0;0;0.5185185185185185;2024;0;0;13;0;0;0;0;0;0;0;38;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0
2;29;2914802;0;2;1;2;1;150281;"""0115L13""";01;011;0115;2;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;23;7;0;0;30;30;0;0;0;0;0;0;0;0;0;0;2;9;4;6;9;0;0;7;5;8;0;0;10;31;26;5;0;0;0;2;10;4;6;9;0;0;7;6;10;0;0;8;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;30;0;31;0;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;;0;0;0;27;3;0;28;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.13333333333333333;2024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;29;2915601;0;2;1;4;2;89379;"""0115L13""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;12;1;0;0;13;2;1;0;10;0;0;0;0;0;0;0;1;4;0;4;4;0;0;0;1;4;0;0;8;15;15;0;0;0;0;2;3;2;5;2;1;0;1;1;6;0;0;7;6;6;0;0;0;0;0;1;2;1;1;1;0;1;0;4;0;0;1;13;0;15;0;6;0;1;0;1;1;9;0;0;0;0;9;0;0;9;0;11;0;0;0;0;11;0;0;11;0;4;0;0;0;0;4;0;0;4;0;0;0;;0;0;0;0;0;;0;0;0;0;0;;0;0;0;13;0;0;15;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6153846153846154;2024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;29;2916005;0;2;1;2;1;1203132;"""0115L13""";01;011;0115;2;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;8;3;0;0;11;0;0;0;11;0;0;0;0;0;0;0;3;2;0;1;1;2;2;5;0;5;0;0;1;17;13;4;0;0;0;4;4;0;1;3;3;2;7;0;7;1;0;2;6;5;1;0;0;0;1;2;0;0;2;1;0;2;0;2;1;0;1;11;0;17;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;;0;0;0;10;1;0;16;1;0;6;0;0;0;0;0;0;0;0;0;0;2;0;2;2;0;0;0;0;0.09090909090909091;2024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;29;2916401;0;1;4;1;1;1664182;"""0115L07""";01;011;0115;2;1;1;1;1;68;0;68;0;40;0;28;0;113;0;113;0;46;0;67;0;35;26;9;0;35;12;0;12;0;0;0;0;0;23;0;0;0;7;5;6;10;4;3;0;4;10;17;2;0;2;29;23;6;0;29;0;7;4;5;7;3;3;0;2;10;14;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;0;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;12;;0;4;0;11;11;;0;3;0;0;0;;0;0;0;30;5;0;25;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.17142857142857143;2024;0;0;10;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;29;2916401;0;2;1;2;1;150281;"""0115L13""";01;011;0115;2;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;10;6;0;0;16;16;0;0;0;0;0;0;0;0;0;0;2;0;8;2;4;0;0;2;2;8;0;0;4;23;14;9;0;0;0;2;1;9;5;6;0;0;3;2;10;1;0;7;2;1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;2;16;0;23;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;;0;0;0;15;1;0;22;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;2024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;29;2916401;0;2;1;4;2;1205437;"""0115L15""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;8;5;0;0;11;9;0;0;2;0;0;0;2;0;0;0;3;3;2;2;3;0;0;6;1;6;0;0;0;16;10;6;0;0;0;6;1;1;5;3;0;0;7;3;6;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;13;0;16;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;;0;0;0;10;3;0;11;5;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0.8461538461538461;2024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;29;2917508;0;1;1;2;1;83052;"""0115L04""";01;011;0115;2;1;1;1;1;25;0;25;0;25;0;0;0;196;0;196;0;196;0;0;0;16;13;3;0;16;16;10;6;0;0;0;0;0;0;0;0;0;13;2;0;1;0;0;0;6;3;7;0;0;0;63;41;22;0;63;0;37;15;5;3;3;0;0;13;24;26;0;0;0;18;12;6;0;18;0;4;9;1;2;2;0;0;5;7;6;0;0;0;16;0;63;0;18;0;4;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;;1;0;0;25;0;;2;0;0;7;0;;1;0;0;16;0;0;60;3;0;17;1;0;0;0;0;0;12;6;12;1;14;0;14;10;0;0;0;0;0.9375;2024;0;0;2;1;0;0;0;0;0;0;20;3;0;0;0;0;0;0;5;1;0;0;0;0;0;0
2;29;2917508;0;1;1;2;1;83051;"""0115L13""";01;011;0115;2;1;1;1;1;30;30;0;0;30;0;0;0;181;181;0;0;181;0;0;0;20;14;6;20;0;20;16;4;0;0;0;0;0;0;0;0;0;17;1;0;2;0;0;0;5;4;11;0;0;0;99;80;19;99;0;0;61;20;7;5;5;1;0;11;32;55;0;0;1;13;12;1;13;0;0;3;7;2;0;1;0;0;0;8;5;0;0;0;20;0;99;0;13;0;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;;0;0;0;29;0;;1;0;0;6;0;;0;0;0;19;1;0;96;3;0;13;0;0;0;0;0;0;36;14;36;0;7;0;7;4;0;0;0;0;1.05;2024;0;0;3;1;0;0;0;0;0;0;26;2;0;0;0;0;0;0;6;0;0;0;0;0;0;0
2;29;2917508;0;2;2;4;2;99968;"""0115L13""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;7;4;0;0;10;9;1;0;0;0;0;0;1;0;0;0;5;3;0;1;2;0;0;1;2;8;0;0;0;17;12;5;0;0;0;8;6;0;1;2;0;0;2;5;9;1;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;11;0;17;0;1;0;1;0;0;0;10;0;0;0;0;10;0;0;10;0;16;0;0;0;0;16;0;0;16;0;1;0;0;0;0;1;0;0;1;0;0;0;;0;0;0;0;0;;0;0;0;0;0;;0;0;0;11;0;0;17;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.0;2024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;29;2918001;0;1;1;2;1;15740;"""0115L13""";01;011;0115;2;1;1;1;1;117;65;52;0;70;0;47;0;280;134;146;0;233;0;47;0;70;56;14;37;33;66;24;42;0;0;0;0;0;4;0;0;0;58;8;4;0;0;0;0;17;15;36;0;0;2;250;184;66;126;124;0;167;46;18;8;11;0;0;66;68;112;0;0;4;42;31;11;15;27;0;22;11;4;1;4;0;0;8;14;20;0;0;0;70;0;250;0;42;0;4;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37;15;;0;0;0;131;51;;2;0;0;28;11;;0;0;0;64;6;0;230;20;0;40;2;0;0;0;0;0;140;33;140;23;55;0;55;15;0;0;0;0;0.5285714285714286;2024;0;0;22;0;0;0;0;0;0;0;77;1;0;0;0;0;0;0;17;0;0;0;0;0;0;0
2;29;2918001;0;2;1;2;1;150281;"""0115L13""";01;011;0115;2;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;14;6;0;0;20;20;0;0;0;0;0;0;0;0;0;0;2;7;4;2;5;0;0;2;4;4;0;0;10;21;15;6;0;0;0;2;7;4;2;4;2;0;2;3;4;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;21;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;;0;0;0;17;3;0;18;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05;2024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;29;2918001;0;2;3;4;2;1405212;"""0115L13""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;15;2;0;0;8;5;2;0;1;0;0;0;9;0;0;0;3;4;4;1;3;1;1;4;0;3;0;0;10;9;8;1;0;0;0;1;3;2;0;2;0;1;4;0;0;0;0;5;2;2;0;0;0;0;0;0;0;0;2;0;0;2;0;0;0;0;0;17;0;9;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;;0;0;0;12;5;0;7;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8235294117647058;2024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;29;2918407;0;2;1;1;1;1545846;"""0115L07""";01;011;0115;2;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43;30;13;0;0;43;0;34;0;9;0;0;0;0;0;0;0;13;9;5;7;8;1;0;12;6;22;3;0;0;59;43;16;0;0;0;14;14;9;10;10;2;0;15;10;30;3;0;1;6;5;1;0;0;0;1;3;1;0;1;0;0;1;2;3;0;0;0;43;0;59;0;6;0;3;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;16;;3;8;9;33;23;;3;12;10;3;3;;0;2;0;17;26;0;24;35;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;2024;0;0;9;0;0;0;0;0;0;0;16;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0
2;29;2918407;0;2;1;2;1;1203132;"""0115L13""";01;011;0115;2;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;20;6;0;0;26;13;0;0;13;0;0;0;0;0;0;0;9;1;3;2;10;1;0;8;3;15;0;0;0;26;20;6;0;0;0;9;1;3;2;10;1;0;8;3;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;0;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;0;0;0;1;0;;0;0;0;0;0;;0;0;0;25;1;0;25;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;2024;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;29;2924652;0;2;1;2;1;5001302;"""0115L13""";01;011;0115;2;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51;41;10;0;0;51;51;0;0;0;0;0;0;0;0;0;0;4;13;10;11;10;3;0;7;16;26;1;1;0;175;134;41;0;0;0;13;46;32;31;44;9;0;21;50;71;1;1;31;25;17;8;0;0;0;1;6;6;2;9;1;0;5;1;11;0;0;8;51;0;175;0;25;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;;0;0;0;0;0;;0;0;0;0;0;;0;0;0;48;3;0;166;9;0;25;0;0;0;0;0;0;41;12;40;0;0;0;0;0;0;0;0;0;0.058823529411764705;2024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;29;2927408;1;1;1;2;1;83039;"""0115L04""";01;011;0115;2;1;1;1;1;33;0;33;0;30;0;3;0;267;0;267;0;262;0;5;0;16;11;5;0;16;13;9;4;0;0;0;0;0;3;0;0;1;4;4;3;1;1;1;1;6;7;3;0;0;0;56;39;17;0;56;1;21;16;7;2;6;1;2;11;28;13;1;0;3;8;6;2;0;8;0;2;4;0;1;1;0;0;1;5;1;0;0;1;16;0;56;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;;0;0;0;17;0;;0;0;0;2;0;;0;0;0;10;6;0;43;13;0;6;2;0;0;0;0;0;4;2;4;0;12;1;12;6;0;0;0;0;1.1875;2024;0;0;4;0;0;0;0;0;0;0;17;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
2;29;2927408;1;1;1;2;1;83034;"""0115L13""";01;011;0115;2;1;1;1;1;34;34;0;0;30;0;4;0;412;412;0;0;404;0;8;0;25;16;9;25;0;21;10;11;0;0;0;0;0;4;0;0;0;19;3;0;0;1;1;1;5;14;6;0;0;0;82;56;26;82;0;0;49;20;4;4;3;1;1;9;48;22;0;0;3;9;2;7;9;0;0;3;3;1;0;2;0;0;0;8;1;0;0;0;25;0;82;0;9;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;;1;0;0;33;0;;1;0;0;3;0;;0;0;0;17;8;0;58;24;0;8;1;0;0;0;0;0;20;9;20;0;8;1;8;5;0;0;0;0;0.72;2024;0;0;6;1;0;0;0;0;0;1;30;1;0;0;0;0;0;1;3;0;0;0;0;0;0;0
2;29;2927408;1;1;1;5;2;22380;"""0115L04""";01;011;0115;2;0;1;1;1;160;0;160;0;80;0;80;0;44;0;44;0;36;0;8;0;44;28;16;0;44;36;7;29;0;0;0;0;0;8;0;0;1;21;10;3;2;4;1;2;6;4;9;0;0;25;54;36;18;0;54;1;30;11;4;1;5;0;2;5;3;9;0;0;37;9;8;1;0;9;0;7;2;0;0;0;0;0;0;2;0;0;0;7;44;0;54;0;9;0;0;0;0;0;9;0;0;0;0;9;5;0;0;4;10;0;0;0;0;10;6;0;0;4;1;0;0;0;0;1;1;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;;0;0;0;26;18;0;36;18;0;6;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;2024;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;29;2927408;1;1;1;5;2;24261;"""0115L13""";01;011;0115;2;0;1;1;1;160;0;160;0;80;0;80;0;26;0;26;0;19;0;7;0;26;18;8;0;26;19;7;12;0;0;0;0;0;7;0;0;0;18;1;1;1;4;1;0;2;4;9;0;1;10;46;31;15;0;46;0;30;5;2;3;5;1;0;3;5;13;0;0;25;9;6;3;0;9;0;4;2;1;0;1;1;0;0;1;2;0;0;6;26;0;46;0;9;0;1;1;0;0;5;0;0;0;0;5;2;0;0;3;6;0;0;0;0;6;4;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;;0;0;0;15;11;0;30;16;0;7;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.38461538461538464;2024;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
